species,date,year,time.of.obs,start.time,start.time.2,total.obs.mins,obs.hours,day.total,count.p.hour,wind.dir.speed,wind.direction,visibility,visibility.score,principle.observer,,,,,,,,,
SWSP,9/4/14,2014,6:40-8:40,6:40,,120,2,0,0,N 1-3,N,NA,NA,KO,,,,,,,,,
Scoter sp.,9/4/14,2014,6:40-8:40,6:40,,120,2,0,0,N 1-3,N,NA,NA,KO,,,,,,,,,
UNID,9/4/14,2014,6:40-8:40,6:40,,120,2,0,0,N 1-3,N,NA,NA,KO,,,,,,,,,
WHIM,9/4/14,2014,6:40-8:40,6:40,,120,2,0,0,N 1-3,N,NA,NA,KO,,,,,,,,,
WWSC,9/4/14,2014,6:40-8:40,6:40,,120,2,0,0,N 1-3,N,NA,NA,KO,,,,,,,,,
YBCH,9/4/14,2014,6:40-8:40,6:40,,120,2,0,0,N 1-3,N,NA,NA,KO,,,,,,,,,
YRWA,9/4/14,2014,6:40-8:40,6:40,,120,2,0,0,N 1-3,N,NA,NA,KO,,,,,,,,,
ABDU,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
AMCR,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
ATSP,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
BAEA,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
BAOR,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
BLGU,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
BLKI,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
BLSC,9/8/14,2014,6:30-8:30,6:30,,120,2,6,3,No Wind,NA,NA,NA,KO,,,,,,,,,
BOGU,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
BOWA,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
BUFF,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
CATE,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
COEI,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
COGO,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
COGR,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
COLO,9/8/14,2014,6:30-8:30,6:30,,120,2,8,4,No Wind,NA,NA,NA,KO,,,,,,,,,
Calidris sp.,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
DCCO,9/8/14,2014,6:30-8:30,6:30,,120,2,113,56.5,No Wind,NA,NA,NA,KO,,,,,,,,,
GBHE,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
GRCO,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
HADU,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
LAGU,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
LESC,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
LTDU,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
MERL,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
NOGA,9/8/14,2014,6:30-8:30,6:30,,120,2,4,2,No Wind,NA,NA,NA,KO,,,,,,,,,
NOPI,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
PAJA,9/8/14,2014,6:30-8:30,6:30,,120,2,1,0.5,No Wind,NA,NA,NA,KO,,,,,,,,,
PEFA,9/8/14,2014,6:30-8:30,6:30,,120,2,1,0.5,No Wind,NA,NA,NA,KO,,,,,,,,,
PISI,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
RBGU,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
RBME,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
RNGR,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
RTLO,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
RUTU,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
SNBU,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
SSHA,9/8/14,2014,6:30-8:30,6:30,,120,2,2,1,No Wind,NA,NA,NA,KO,,,,,,,,,
SUSC,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
SWSP,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
Scoter sp.,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
UNID,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
WHIM,9/8/14,2014,6:30-8:30,6:30,,120,2,4,2,No Wind,NA,NA,NA,KO,,,,,,,,,
WWSC,9/8/14,2014,6:30-8:30,6:30,,120,2,2,1,No Wind,NA,NA,NA,KO,,,,,,,,,
YBCH,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
YRWA,9/8/14,2014,6:30-8:30,6:30,,120,2,0,0,No Wind,NA,NA,NA,KO,,,,,,,,,
ABDU,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
AMCR,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
ATSP,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
BAEA,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
BAOR,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
BLGU,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
BLKI,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
BLSC,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
BOGU,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
BOWA,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
BUFF,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
CATE,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
COEI,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
COGO,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
COGR,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
COLO,9/12/14,2014,6:35-8:35,6:35,,120,2,2,1,Var 1-3,NA,NA,NA,KO,,,,,,,,,
Calidris sp.,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
DCCO,9/12/14,2014,6:35-8:35,6:35,,120,2,10,5,Var 1-3,NA,NA,NA,KO,,,,,,,,,
GBHE,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
GRCO,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
HADU,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
LAGU,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
LESC,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
LTDU,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
MERL,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
NOGA,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
NOPI,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
PAJA,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
PEFA,9/12/14,2014,6:35-8:35,6:35,,120,2,1,0.5,Var 1-3,NA,NA,NA,KO,,,,,,,,,
PISI,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
RBGU,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
RBME,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
RNGR,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
RTLO,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
RUTU,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
SNBU,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
SSHA,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
SUSC,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
SWSP,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
Scoter sp.,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
UNID,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
WHIM,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
WWSC,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
YBCH,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
YRWA,9/12/14,2014,6:35-8:35,6:35,,120,2,0,0,Var 1-3,NA,NA,NA,KO,,,,,,,,,
ABDU,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
AMCR,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
ATSP,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
BAEA,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
BAOR,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
BLGU,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
BLKI,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
BLSC,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
BOGU,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
BOWA,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
BUFF,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
CATE,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
COEI,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
COGO,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
COGR,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
COLO,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,2,1,NW 1-3,NW,NA,NA,KO,,,,,,,,,
Calidris sp.,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
DCCO,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,27,13.5,NW 1-3,NW,NA,NA,KO,,,,,,,,,
GBHE,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
GRCO,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
HADU,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
LAGU,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
LESC,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
LTDU,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
MERL,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
NOGA,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,3,1.5,NW 1-3,NW,NA,NA,KO,,,,,,,,,
NOPI,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
PAJA,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
PEFA,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
PISI,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
RBGU,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
RBME,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
RNGR,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
RTLO,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
RUTU,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
SNBU,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
SSHA,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,1,0.5,NW 1-3,NW,NA,NA,KO,,,,,,,,,
SUSC,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
SWSP,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
Scoter sp.,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
UNID,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
WHIM,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
WWSC,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
YBCH,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
YRWA,9/15/14,2014,6:35 - 8:35 AM,6:35,,120,2,0,0,NW 1-3,NW,NA,NA,KO,,,,,,,,,
ABDU,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
AMCR,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
ATSP,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
BAEA,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
BAOR,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
BLGU,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
BLKI,9/18/14,2014,6:30-8:30,6:30,,120,2,1,0.5,S 10-12,S,NA,NA,KO,,,,,,,,,
BLSC,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
BOGU,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
BOWA,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
BUFF,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
CATE,9/18/14,2014,6:30-8:30,6:30,,120,2,5,2.5,S 10-12,S,NA,NA,KO,,,,,,,,,
COEI,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
COGO,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
COGR,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
COLO,9/18/14,2014,6:30-8:30,6:30,,120,2,12,6,S 10-12,S,NA,NA,KO,,,,,,,,,
Calidris sp.,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
DCCO,9/18/14,2014,6:30-8:30,6:30,,120,2,20,10,S 10-12,S,NA,NA,KO,,,,,,,,,
GBHE,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
GRCO,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
HADU,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
LAGU,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
LESC,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
LTDU,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
MERL,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
NOGA,9/18/14,2014,6:30-8:30,6:30,,120,2,1,0.5,S 10-12,S,NA,NA,KO,,,,,,,,,
NOPI,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
PAJA,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
PEFA,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
PISI,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
RBGU,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
RBME,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
RNGR,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
RTLO,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
RUTU,9/18/14,2014,6:30-8:30,6:30,,120,2,2,1,S 10-12,S,NA,NA,KO,,,,,,,,,
SNBU,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
SSHA,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
SUSC,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
SWSP,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
Scoter sp.,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
UNID,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
WHIM,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
WWSC,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
YBCH,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
YRWA,9/18/14,2014,6:30-8:30,6:30,,120,2,0,0,S 10-12,S,NA,NA,KO,,,,,,,,,
ABDU,9/23/14,2014,9:30-10:30,9:30,,60,1,0,0,W 4-6,W,NA,NA,KO,,,,,,,,,
AMCR,9/23/14,2014,9:30-10:30,9:30,,60,1,0,0,W 4-6,W,NA,NA,KO,,,,,,,,,
ATSP,9/23/14,2014,9:30-10:30,9:30,,60,1,0,0,W 4-6,W,NA,NA,KO,,,,,,,,,
BAEA,9/23/14,2014,9:30-10:30,9:30,,60,1,0,0,W 4-6,W,NA,NA,KO,,,,,,,,,
BAOR,9/23/14,2014,9:30-10:30,9:30,,60,1,0,0,W 4-6,W,NA,NA,KO,,,,,,,,,
BLGU,9/23/14,2014,9:30-10:30,9:30,,60,1,0,0,W 4-6,W,NA,NA,KO,,,,,,,,,
BLKI,9/23/14,2014,9:30-10:30,9:30,,60,1,0,0,W 4-6,W,NA,NA,KO,,,,,,,,,
BLSC,9/23/14,2014,9:30-10:30,9:30,,60,1,0,0,W 4-6,W,NA,NA,KO,,,,,,,,,
BOGU,9/23/14,2014,9:30-10:30,9:30,,60,1,0,0,W 4-6,W,NA,NA,KO,,,,,,,,,
BOWA,9/23/14,2014,9:30-10:30,9:30,,60,1,0,0,W 4-6,W,NA,NA,KO,,,,,,,,,
BUFF,9/23/14,2014,9:30-10:30,9:30,,60,1,0,0,W 4-6,W,NA,NA,KO,,,,,,,,,
CATE,9/23/14,2014,9:30-10:30,9:30,,60,1,0,0,W 4-6,W,NA,NA,KO,,,,,,,,,
COEI,9/23/14,2014,9:30-10:30,9:30,,60,1,0,0,W 4-6,W,NA,NA,KO,,,,,,,,,
COGO,9/23/14,2014,9:30-10:30,9:30,,60,1,0,0,W 4-6,W,NA,NA,KO,,,,,,,,,
COGR,9/23/14,2014,9:30-10:30,9:30,,60,1,0,0,W 4-6,W,NA,NA,KO,,,,,,,,,
COLO,9/23/14,2014,9:30-10:30,9:30,,60,1,2,2,W 4-6,W,NA,NA,KO,,,,,,,,,
Calidris sp.,9/23/14,2014,9:30-10:30,9:30,,60,1,0,0,W 4-6,W,NA,NA,KO,,,,,,,,,
DCCO,9/23/14,2014,9:30-10:30,9:30,,60,1,11,11,W 4-6,W,NA,NA,KO,,,,,,,,,
GBHE,9/23/14,2014,9:30-10:30,9:30,,60,1,0,0,W 4-6,W,NA,NA,KO,,,,,,,,,
GRCO,9/23/14,2014,9:30-10:30,9:30,,60,1,0,0,W 4-6,W,NA,NA,KO,,,,,,,,,
HADU,9/23/14,2014,9:30-10:30,9:30,,60,1,0,0,W 4-6,W,NA,NA,KO,,,,,,,,,
LAGU,9/23/14,2014,9:30-10:30,9:30,,60,1,0,0,W 4-6,W,NA,NA,KO,,,,,,,,,
LESC,9/23/14,2014,9:30-10:30,9:30,,60,1,0,0,W 4-6,W,NA,NA,KO,,,,,,,,,
LTDU,9/23/14,2014,9:30-10:30,9:30,,60,1,0,0,W 4-6,W,NA,NA,KO,,,,,,,,,
MERL,9/23/14,2014,9:30-10:30,9:30,,60,1,0,0,W 4-6,W,NA,NA,KO,,,,,,,,,
NOGA,9/23/14,2014,9:30-10:30,9:30,,60,1,3,3,W 4-6,W,NA,NA,KO,,,,,,,,,
NOPI,9/23/14,2014,9:30-10:30,9:30,,60,1,0,0,W 4-6,W,NA,NA,KO,,,,,,,,,
PAJA,9/23/14,2014,9:30-10:30,9:30,,60,1,0,0,W 4-6,W,NA,NA,KO,,,,,,,,,
PEFA,9/23/14,2014,9:30-10:30,9:30,,60,1,0,0,W 4-6,W,NA,NA,KO,,,,,,,,,
PISI,9/23/14,2014,9:30-10:30,9:30,,60,1,0,0,W 4-6,W,NA,NA,KO,,,,,,,,,
RBGU,9/23/14,2014,9:30-10:30,9:30,,60,1,0,0,W 4-6,W,NA,NA,KO,,,,,,,,,
RBME,9/23/14,2014,9:30-10:30,9:30,,60,1,0,0,W 4-6,W,NA,NA,KO,,,,,,,,,
RNGR,9/23/14,2014,9:30-10:30,9:30,,60,1,0,0,W 4-6,W,NA,NA,KO,,,,,,,,,
RTLO,9/23/14,2014,9:30-10:30,9:30,,60,1,0,0,W 4-6,W,NA,NA,KO,,,,,,,,,
