"species","date","year","time.of.obs","total.obs.mins","obs.hours","day.total","count.p.hour","wind.dir.speed","visibility","principle.observer"
"AGPL",2024-10-03,"2024","603-1103",300,5,0,0,"SW 5","20","NH"
"AGPL",2024-10-04,"2024","604-834",150,2.5,0,0,"ESE 5 - calm","13-0","NH"
"AGPL",2024-10-05,"2024","605-1105",300,5,0,0,"SSE 7","20","NH"
"AGPL",2024-10-06,"2024","607-1107",300,5,0,0,"NE 6-8","15","NH"
"AGPL",2024-10-07,"2024","0906-1123",123,2.05,0,0,"SE-2","2","NH"
"AGPL",2024-10-08,"2024","0609-1109",300,5,0,0,"NW 5-9","20","NH"
"AGPL",2024-10-09,"2024","0600-0900",180,3,0,0,"SE 3-9","12","SB"
"AGPL",2024-10-10,"2024","0600-0900",180,3,0,0,NA,"12","SB"
"AGPL",2024-10-11,"2024","0613-1113",300,5,0,0,"WNW 15-18","20","NH"
"AGPL",2024-10-12,"2024","0615-1115",300,5,0,0,"W 24","20","NH"
"AGPL",2024-10-13,"2024","0615-1115",300,5,0,0,"WNW 11","20","NH"
"AGPL",2024-10-14,"2024","0637-1117",280,4.66666666666667,0,0,"NE 20","12-3","NH"
"AGPL",2024-10-15,"2024","0618-1048",270,4.5,0,0,"NE 20","20","NH"
"AGPL",2024-10-16,"2024","0617-0917",180,3,0,0,"W 8-20","10","SB"
"AGPL",2024-10-17,"2024","0620-0920",180,3,0,0,"NW 2-6","12","SB"
"AGPL",2024-10-18,"2024","635-920",165,2.75,0,0,"N 12","20","NH"
"AGPL",2024-10-19,"2024","635-905",150,2.5,0,0,"WSW 8","20","NH"
"AGPL",2024-10-20,"2024","624-924",180,3,0,0,"W4","20","NH"
"AGPL",2024-10-21,"2024","626-1026",240,4,0,0,"W 9","20","NH"
"AGPL",2024-10-22,"2024","627-927",180,3,0,0,"NNE9","20","NH"
"AGPL",2024-10-23,"2024","0630-1115",60,1,0,0,"Thick Fog","12-30","SB"
"AGPL",2024-10-24,"2024","630-730",300,5,0,0,"NW6","20","NH"
"AGPL",2024-10-25,"2024","631-1131",300,5,0,0,"NNW14","20","NH"
"AGPL",2024-10-26,"2024","632-1132",300,5,0,0,"WSW 8-11","20","NH"
"AGPL",2024-10-27,"2024","633-1133",300,5,0,0,"NW 14-20","20","NH"
"AGPL",2024-10-28,"2024","635-1135",300,5,0,0,"NW 13-14","20","NH"
"AGPL",2024-10-29,"2024","0630-0900",150,2.5,0,0,"NNE 2-6","20","SB"
"AGPL",2024-10-30,"2024","0638-0850",132,2.2,0,0,"S 18","15-5","NH"
"AGPL",2024-11-01,"2024","641-1141",300,5,0,0,"SW17","10","NH"
"AGPL",2024-11-02,"2024","642-942",180,3,0,0,"N12","20","NH"
"AGPL",2024-11-03,"2024","600-830",150,2.5,0,0,"Calm","20","NH"
"AGPL",2024-11-04,"2024","544-844",180,3,0,0,"Calm","1/19/00","NH"
"AGPL",2024-11-05,"2024","615-815",120,2,0,0,"SW15","1-4","NH"
"AGPL",2024-11-06,"2024","547-947",240,4,0,0,NA,"15","NH"
"AGPL",2024-11-07,"2024","0600-1000",240,4,0,0,"NNE/N 2-5","8","SB"
"AGPL",2024-11-08,"2024","549-824",155,2.58333333333333,0,0,"SW16-19","16-19","NH"
"AGPL",2024-11-09,"2024","550-750",120,2,0,0,"NNW9","20","NH"
"AGPL",2024-11-10,"2024","553-1053",300,5,0,0,"WSW8-16","20","NH"
"AGPL",2024-11-12,"2024","555-1025",270,4.5,0,0,"NNE 5-9","20","NH"
"AGPL",2024-11-13,"2024","0600-0830",150,2.5,0,0,NA,"8","SB"
"AGPL",2024-11-14,"2024","608-1108",300,5,0,0,"NNW 16","20","NH"
"AGPL",2024-11-15,"2024","600-800",120,2,0,0,"NNW18","20","NH"
"AGPL",2024-11-16,"2024","634-934",180,3,0,0,"Calm","1/19","NH"
"AGPL",2024-11-17,"2024","602-802",120,2,0,0,"Calm","20","NH"
"AGPL",2024-11-18,"2024","603-833",150,2.5,0,0,"NW2 temp35-38, seas1","20","NH"
"AGPL",2024-11-19,"2024","604-804",120,2,0,0,"NW16 t41-43 s3","20","NH"
"AGPL",2024-11-20,"2024","0600=0830",150,2.5,0,0,"N/NW 2-6","10","SB"
"AGPL",2024-11-21,"2024","0600-0830",150,2.5,0,0,"NNE 5-15","10","SB"
"AGPL",2024-11-22,"2024",NA,0,0,0,NA,NA,NA,NA
"AGPL",2024-11-23,"2024","639-1109",270,4.5,0,0,"NNE 18 t43 s3","5-20miles","NH"
"AGPL",2024-11-24,"2024","611-1011",240,4,0,0,"WNW19-20 t40-45 s4","20","NH"
"AGPL",2024-11-25,"2024","1220-0120",60,1,0,0,"NW17, T43, s4","20","NH"
"AGPL",2024-11-26,"2024","630-900",150,2.5,0,0,"NNW5, Temp 29-37 s1","20","NH"
"AMCR",2024-08-21,"2024","513-1013",300,5,2,0.4,"WSW 0mph","Foggy","NH"
"AMCR",2024-08-22,"2024","514-1014",300,5,1,0.2,"SW 2.7 MPH","Clear (Could see Frenchboro)","NH"
"AMCR",2024-08-23,"2024","515-1015",300,5,5,1,"WNW 7mph",">20mi","NH"
"AMCR",2024-08-24,"2024","516-1016",300,5,2,0.4,"W 2mph",">20","NH"
"AMCR",2024-08-25,"2024","518-1018",300,5,4,0.8,"WSW 2mph","15","NH"
"AMCR",2024-08-28,"2024","655-1021",226,3.76666666666667,4,1.06194690265487,"SW 4mph","foggy, 4","NH"
"AMCR",2024-08-29,"2024","522-1022",300,5,4,0.8,"N 3mph","20mi","NH"
"AMCR",2024-08-30,"2024","523-1023",300,5,2,0.4,"SE 2mph","20mi","NH"
"AMCR",2024-08-31,"2024","525-1025",300,5,0,0,"S 3.5mph","20-15mi","NH"
"AMCR",2024-09-02,"2024","527-1027",300,5,1,0.2,"NW 2mph","20mi","NH"
"AMCR",2024-09-03,"2024","529-1029",300,5,2,0.4,"WNW 1.5-8mph","20mi","NH"
"AMCR",2024-09-05,"2024","530-630",300,5,7,1.4,"SW 1.5mph","5-20","NH"
"AMCR",2024-09-06,"2024","532-532",300,5,2,0.4,"E 2.5mph","19-20","NH"
"AMCR",2024-09-07,"2024","533-1033",300,5,5,1,"NW 2.5","2-15","NH"
"AMCR",2024-09-09,"2024","535-1035",300,5,0,0,"W 7.5-14","20","NH"
"AMCR",2024-09-10,"2024","536-1036",300,5,1,0.2,"W 2.5","20","NH"
"AMCR",2024-09-11,"2024","537-1037",300,5,2,0.4,"NW 2.5","20","NH"
"AMCR",2024-09-12,"2024","538-1038",300,5,1,0.2,"WSW 1","20","NH"
"AMCR",2024-09-13,"2024","540-1040",300,5,1,0.2,"Calm/SW 2","7-9","NH"
"AMCR",2024-09-14,"2024","541-1051",310,5.16666666666667,4,0.774193548387097,"NNE 2-6","20","NH"
"AMCR",2024-09-16,"2024","543-1053",300,5,0,0,"SW 8","20","NH"
"AMCR",2024-09-17,"2024","544-1044",300,5,3,0.6,"Calm","5-20","NH"
"AMCR",2024-09-18,"2024","545-1045",300,5,4,0.8,"Calm","10-19","NH"
"AMCR",2024-09-19,"2024","546-1046",300,5,0,0,"Calm","20","NH"
"AMCR",2024-09-20,"2024","548-1048",300,5,2,0.4,"NE 4","14-20","NH"
"AMCR",2024-09-22,"2024","550-1050",300,5,2,0.4,"NE 6","20","NH"
"AMCR",2024-09-23,"2024","551-1051",305,5.08333333333333,5,0.983606557377049,"NE 4","20","NH"
"AMCR",2024-09-24,"2024","552-1052",300,5,3,0.6,"NE 3","20","NH"
"AMCR",2024-09-25,"2024","554-1054",300,5,1,0.2,"WNW 2-5","20","NH"
"AMCR",2024-09-26,"2024","555-1055",300,5,0,0,"ESE 3-9","10-20","NH"
"AMCR",2024-09-27,"2024","626-1056",270,4.5,2,0.444444444444444,"WNW 4-7","5-20","NH"
"AMCR",2024-09-28,"2024","557-1057",300,5,1,0.2,"NNE 2-6","5-10","NH"
"AMCR",2024-09-29,"2024","558-1058",300,5,3,0.6,"NNE1-2","20","NH"
"AMCR",2024-09-30,"2024","559-1059",300,5,6,1.2,"NW3","20","NH"
"AMCR",2024-10-01,"2024","600-830",150,2.5,0,0,"NE 2-8","12","SB"
"AMCR",2024-10-02,"2024","0600-1000",300,5,1,0.2,"E 2-8","10","SB"
"AMCR",2024-10-03,"2024","603-1103",300,5,2,0.4,"SW 5","20","NH"
"AMCR",2024-10-04,"2024","604-834",150,2.5,4,1.6,"ESE 5 - calm","13-0","NH"
"AMCR",2024-10-05,"2024","605-1105",300,5,6,1.2,"SSE 7","20","NH"
"AMCR",2024-10-06,"2024","607-1107",300,5,1,0.2,"NE 6-8","15","NH"
"AMCR",2024-10-07,"2024","0906-1123",123,2.05,0,0,"SE-2","2","NH"
"AMCR",2024-10-08,"2024","0609-1109",300,5,2,0.4,"NW 5-9","20","NH"
"AMCR",2024-10-09,"2024","0600-0900",180,3,3,1,"SE 3-9","12","SB"
"AMCR",2024-10-10,"2024","0600-0900",180,3,1,0.333333333333333,NA,"12","SB"
"AMCR",2024-10-11,"2024","0613-1113",300,5,1,0.2,"WNW 15-18","20","NH"
"AMCR",2024-10-12,"2024","0615-1115",300,5,1,0.2,"W 24","20","NH"
"AMCR",2024-10-13,"2024","0615-1115",300,5,4,0.8,"WNW 11","20","NH"
"AMCR",2024-10-14,"2024","0637-1117",280,4.66666666666667,5,1.07142857142857,"NE 20","12-3","NH"
"AMCR",2024-10-15,"2024","0618-1048",270,4.5,5,1.11111111111111,"NE 20","20","NH"
"AMCR",2024-10-16,"2024","0617-0917",180,3,0,0,"W 8-20","10","SB"
"AMCR",2024-10-17,"2024","0620-0920",180,3,4,1.33333333333333,"NW 2-6","12","SB"
"AMCR",2024-10-18,"2024","635-920",165,2.75,10,3.63636363636364,"N 12","20","NH"
"AMCR",2024-10-19,"2024","635-905",150,2.5,4,1.6,"WSW 8","20","NH"
"AMCR",2024-10-20,"2024","624-924",180,3,3,1,"W4","20","NH"
"AMCR",2024-10-21,"2024","626-1026",240,4,6,1.5,"W 9","20","NH"
"AMCR",2024-10-22,"2024","627-927",180,3,7,2.33333333333333,"NNE9","20","NH"
"AMCR",2024-10-23,"2024","0630-1115",60,1,0,0,"Thick Fog","12-30","SB"
"AMCR",2024-10-24,"2024","630-730",300,5,13,2.6,"NW6","20","NH"
"AMCR",2024-10-25,"2024","631-1131",300,5,3,0.6,"NNW14","20","NH"
"AMCR",2024-10-26,"2024","632-1132",300,5,10,2,"WSW 8-11","20","NH"
"AMCR",2024-10-27,"2024","633-1133",300,5,1,0.2,"NW 14-20","20","NH"
"AMCR",2024-10-28,"2024","635-1135",300,5,14,2.8,"NW 13-14","20","NH"
"AMCR",2024-10-29,"2024","0630-0900",150,2.5,8,3.2,"NNE 2-6","20","SB"
"AMCR",2024-10-30,"2024","0638-0850",132,2.2,1,0.454545454545455,"S 18","15-5","NH"
"AMCR",2024-11-01,"2024","641-1141",300,5,2,0.4,"SW17","10","NH"
"AMCR",2024-11-02,"2024","642-942",180,3,4,1.33333333333333,"N12","20","NH"
"AMCR",2024-11-03,"2024","600-830",150,2.5,5,2,"Calm","20","NH"
"AMCR",2024-11-04,"2024","544-844",180,3,5,1.66666666666667,"Calm","1/19/00","NH"
"AMCR",2024-11-05,"2024","615-815",120,2,0,0,"SW15","1-4","NH"
"AMCR",2024-11-06,"2024","547-947",240,4,2,0.5,NA,"15","NH"
"AMCR",2024-11-07,"2024","0600-1000",240,4,8,2,"NNE/N 2-5","8","SB"
"AMCR",2024-11-08,"2024","549-824",155,2.58333333333333,6,2.32258064516129,"SW16-19","16-19","NH"
"AMCR",2024-11-09,"2024","550-750",120,2,4,2,"NNW9","20","NH"
"AMCR",2024-11-10,"2024","553-1053",300,5,3,0.6,"WSW8-16","20","NH"
"AMCR",2024-11-12,"2024","555-1025",270,4.5,2,0.444444444444444,"NNE 5-9","20","NH"
"AMCR",2024-11-13,"2024","0600-0830",150,2.5,9,3.6,NA,"8","SB"
"AMCR",2024-11-14,"2024","608-1108",300,5,7,1.4,"NNW 16","20","NH"
"AMCR",2024-11-15,"2024","600-800",120,2,0,0,"NNW18","20","NH"
"AMCR",2024-11-16,"2024","634-934",180,3,3,1,"Calm","1/19","NH"
"AMCR",2024-11-17,"2024","602-802",120,2,6,3,"Calm","20","NH"
"AMCR",2024-11-18,"2024","603-833",150,2.5,5,2,"NW2 temp35-38, seas1","20","NH"
"AMCR",2024-11-19,"2024","604-804",120,2,6,3,"NW16 t41-43 s3","20","NH"
"AMCR",2024-11-20,"2024","0600=0830",150,2.5,0,0,"N/NW 2-6","10","SB"
"AMCR",2024-11-21,"2024","0600-0830",150,2.5,5,2,"NNE 5-15","10","SB"
"AMCR",2024-11-22,"2024",NA,0,0,0,NA,NA,NA,NA
"AMCR",2024-11-23,"2024","639-1109",270,4.5,0,0,"NNE 18 t43 s3","5-20miles","NH"
"AMCR",2024-11-24,"2024","611-1011",240,4,7,1.75,"WNW19-20 t40-45 s4","20","NH"
"AMCR",2024-11-25,"2024","1220-0120",60,1,2,2,"NW17, T43, s4","20","NH"
"AMCR",2024-11-26,"2024","630-900",150,2.5,4,1.6,"NNW5, Temp 29-37 s1","20","NH"
"AMKE",2024-08-21,"2024","513-1013",300,5,0,0,"WSW 0mph","Foggy","NH"
"AMKE",2024-08-22,"2024","514-1014",300,5,0,0,"SW 2.7 MPH","Clear (Could see Frenchboro)","NH"
"AMKE",2024-08-23,"2024","515-1015",300,5,1,0.2,"WNW 7mph",">20mi","NH"
"AMKE",2024-08-24,"2024","516-1016",300,5,0,0,"W 2mph",">20","NH"
"AMKE",2024-08-25,"2024","518-1018",300,5,0,0,"WSW 2mph","15","NH"
"AMKE",2024-08-28,"2024","655-1021",226,3.76666666666667,0,0,"SW 4mph","foggy, 4","NH"
"AMKE",2024-08-29,"2024","522-1022",300,5,0,0,"N 3mph","20mi","NH"
"AMKE",2024-08-30,"2024","523-1023",300,5,0,0,"SE 2mph","20mi","NH"
"AMKE",2024-08-31,"2024","525-1025",300,5,0,0,"S 3.5mph","20-15mi","NH"
"AMKE",2024-09-02,"2024","527-1027",300,5,0,0,"NW 2mph","20mi","NH"
"AMKE",2024-09-03,"2024","529-1029",300,5,0,0,"WNW 1.5-8mph","20mi","NH"
"AMKE",2024-09-05,"2024","530-630",300,5,0,0,"SW 1.5mph","5-20","NH"
"AMKE",2024-09-06,"2024","532-532",300,5,0,0,"E 2.5mph","19-20","NH"
"AMKE",2024-09-07,"2024","533-1033",300,5,0,0,"NW 2.5","2-15","NH"
"AMKE",2024-09-09,"2024","535-1035",300,5,0,0,"W 7.5-14","20","NH"
"AMKE",2024-09-10,"2024","536-1036",300,5,0,0,"W 2.5","20","NH"
"AMKE",2024-09-11,"2024","537-1037",300,5,0,0,"NW 2.5","20","NH"
"AMKE",2024-09-12,"2024","538-1038",300,5,0,0,"WSW 1","20","NH"
"AMKE",2024-09-13,"2024","540-1040",300,5,0,0,"Calm/SW 2","7-9","NH"
"AMKE",2024-09-14,"2024","541-1051",310,5.16666666666667,0,0,"NNE 2-6","20","NH"
"AMKE",2024-09-16,"2024","543-1053",300,5,0,0,"SW 8","20","NH"
"AMKE",2024-09-17,"2024","544-1044",300,5,0,0,"Calm","5-20","NH"
"AMKE",2024-09-18,"2024","545-1045",300,5,0,0,"Calm","10-19","NH"
"AMKE",2024-09-19,"2024","546-1046",300,5,0,0,"Calm","20","NH"
"AMKE",2024-09-20,"2024","548-1048",300,5,0,0,"NE 4","14-20","NH"
"AMKE",2024-09-22,"2024","550-1050",300,5,0,0,"NE 6","20","NH"
"AMKE",2024-09-23,"2024","551-1051",305,5.08333333333333,0,0,"NE 4","20","NH"
"AMKE",2024-09-24,"2024","552-1052",300,5,0,0,"NE 3","20","NH"
"AMKE",2024-09-25,"2024","554-1054",300,5,0,0,"WNW 2-5","20","NH"
"AMKE",2024-09-26,"2024","555-1055",300,5,0,0,"ESE 3-9","10-20","NH"
"AMKE",2024-09-27,"2024","626-1056",270,4.5,0,0,"WNW 4-7","5-20","NH"
"AMKE",2024-09-28,"2024","557-1057",300,5,0,0,"NNE 2-6","5-10","NH"
"AMKE",2024-09-29,"2024","558-1058",300,5,0,0,"NNE1-2","20","NH"
"AMKE",2024-09-30,"2024","559-1059",300,5,0,0,"NW3","20","NH"
"AMKE",2024-10-01,"2024","600-830",150,2.5,0,0,"NE 2-8","12","SB"
"AMKE",2024-10-02,"2024","0600-1000",300,5,0,0,"E 2-8","10","SB"
"AMKE",2024-10-03,"2024","603-1103",300,5,0,0,"SW 5","20","NH"
"AMKE",2024-10-04,"2024","604-834",150,2.5,0,0,"ESE 5 - calm","13-0","NH"
"AMKE",2024-10-05,"2024","605-1105",300,5,0,0,"SSE 7","20","NH"
"AMKE",2024-10-06,"2024","607-1107",300,5,0,0,"NE 6-8","15","NH"
"AMKE",2024-10-07,"2024","0906-1123",123,2.05,0,0,"SE-2","2","NH"
"AMKE",2024-10-08,"2024","0609-1109",300,5,0,0,"NW 5-9","20","NH"
"AMKE",2024-10-09,"2024","0600-0900",180,3,0,0,"SE 3-9","12","SB"
"AMKE",2024-10-10,"2024","0600-0900",180,3,0,0,NA,"12","SB"
"AMKE",2024-10-11,"2024","0613-1113",300,5,0,0,"WNW 15-18","20","NH"
"AMKE",2024-10-12,"2024","0615-1115",300,5,0,0,"W 24","20","NH"
"AMKE",2024-10-13,"2024","0615-1115",300,5,0,0,"WNW 11","20","NH"
"AMKE",2024-10-14,"2024","0637-1117",280,4.66666666666667,0,0,"NE 20","12-3","NH"
"AMKE",2024-10-15,"2024","0618-1048",270,4.5,0,0,"NE 20","20","NH"
"AMKE",2024-10-16,"2024","0617-0917",180,3,0,0,"W 8-20","10","SB"
"AMKE",2024-10-17,"2024","0620-0920",180,3,1,0.333333333333333,"NW 2-6","12","SB"
"AMKE",2024-10-18,"2024","635-920",165,2.75,0,0,"N 12","20","NH"
"AMKE",2024-10-19,"2024","635-905",150,2.5,0,0,"WSW 8","20","NH"
"AMKE",2024-10-20,"2024","624-924",180,3,0,0,"W4","20","NH"
"AMKE",2024-10-21,"2024","626-1026",240,4,0,0,"W 9","20","NH"
"AMKE",2024-10-22,"2024","627-927",180,3,0,0,"NNE9","20","NH"
"AMKE",2024-10-23,"2024","0630-1115",60,1,0,0,"Thick Fog","12-30","SB"
"AMKE",2024-10-24,"2024","630-730",300,5,0,0,"NW6","20","NH"
"AMKE",2024-10-25,"2024","631-1131",300,5,0,0,"NNW14","20","NH"
"AMKE",2024-10-26,"2024","632-1132",300,5,0,0,"WSW 8-11","20","NH"
"AMKE",2024-10-27,"2024","633-1133",300,5,0,0,"NW 14-20","20","NH"
"AMKE",2024-10-28,"2024","635-1135",300,5,0,0,"NW 13-14","20","NH"
"AMKE",2024-10-29,"2024","0630-0900",150,2.5,0,0,"NNE 2-6","20","SB"
"AMKE",2024-10-30,"2024","0638-0850",132,2.2,0,0,"S 18","15-5","NH"
"AMKE",2024-11-01,"2024","641-1141",300,5,0,0,"SW17","10","NH"
"AMKE",2024-11-02,"2024","642-942",180,3,0,0,"N12","20","NH"
"AMKE",2024-11-03,"2024","600-830",150,2.5,0,0,"Calm","20","NH"
"AMKE",2024-11-04,"2024","544-844",180,3,0,0,"Calm","1/19/00","NH"
"AMKE",2024-11-05,"2024","615-815",120,2,0,0,"SW15","1-4","NH"
"AMKE",2024-11-06,"2024","547-947",240,4,0,0,NA,"15","NH"
"AMKE",2024-11-07,"2024","0600-1000",240,4,0,0,"NNE/N 2-5","8","SB"
"AMKE",2024-11-08,"2024","549-824",155,2.58333333333333,0,0,"SW16-19","16-19","NH"
"AMKE",2024-11-09,"2024","550-750",120,2,0,0,"NNW9","20","NH"
"AMKE",2024-11-10,"2024","553-1053",300,5,0,0,"WSW8-16","20","NH"
"AMKE",2024-11-12,"2024","555-1025",270,4.5,0,0,"NNE 5-9","20","NH"
"AMKE",2024-11-13,"2024","0600-0830",150,2.5,0,0,NA,"8","SB"
"AMKE",2024-11-14,"2024","608-1108",300,5,0,0,"NNW 16","20","NH"
"AMKE",2024-11-15,"2024","600-800",120,2,0,0,"NNW18","20","NH"
"AMKE",2024-11-16,"2024","634-934",180,3,0,0,"Calm","1/19","NH"
"AMKE",2024-11-17,"2024","602-802",120,2,0,0,"Calm","20","NH"
"AMKE",2024-11-18,"2024","603-833",150,2.5,0,0,"NW2 temp35-38, seas1","20","NH"
"AMKE",2024-11-19,"2024","604-804",120,2,0,0,"NW16 t41-43 s3","20","NH"
"AMKE",2024-11-20,"2024","0600=0830",150,2.5,0,0,"N/NW 2-6","10","SB"
"AMKE",2024-11-21,"2024","0600-0830",150,2.5,0,0,"NNE 5-15","10","SB"
"AMKE",2024-11-22,"2024",NA,0,0,0,NA,NA,NA,NA
"AMKE",2024-11-23,"2024","639-1109",270,4.5,0,0,"NNE 18 t43 s3","5-20miles","NH"
"AMKE",2024-11-24,"2024","611-1011",240,4,0,0,"WNW19-20 t40-45 s4","20","NH"
"AMKE",2024-11-25,"2024","1220-0120",60,1,0,0,"NW17, T43, s4","20","NH"
"AMKE",2024-11-26,"2024","630-900",150,2.5,0,0,"NNW5, Temp 29-37 s1","20","NH"
"AMOY",2024-08-21,"2024","513-1013",300,5,1,0.2,"WSW 0mph","Foggy","NH"
"AMOY",2024-08-22,"2024","514-1014",300,5,0,0,"SW 2.7 MPH","Clear (Could see Frenchboro)","NH"
"AMOY",2024-08-23,"2024","515-1015",300,5,0,0,"WNW 7mph",">20mi","NH"
"AMOY",2024-08-24,"2024","516-1016",300,5,0,0,"W 2mph",">20","NH"
"AMOY",2024-08-25,"2024","518-1018",300,5,0,0,"WSW 2mph","15","NH"
"AMOY",2024-08-28,"2024","655-1021",226,3.76666666666667,0,0,"SW 4mph","foggy, 4","NH"
"AMOY",2024-08-29,"2024","522-1022",300,5,0,0,"N 3mph","20mi","NH"
"AMOY",2024-08-30,"2024","523-1023",300,5,0,0,"SE 2mph","20mi","NH"
"AMOY",2024-08-31,"2024","525-1025",300,5,0,0,"S 3.5mph","20-15mi","NH"
"AMOY",2024-09-02,"2024","527-1027",300,5,0,0,"NW 2mph","20mi","NH"
"AMOY",2024-09-03,"2024","529-1029",300,5,0,0,"WNW 1.5-8mph","20mi","NH"
"AMOY",2024-09-05,"2024","530-630",300,5,0,0,"SW 1.5mph","5-20","NH"
"AMOY",2024-09-06,"2024","532-532",300,5,0,0,"E 2.5mph","19-20","NH"
"AMOY",2024-09-07,"2024","533-1033",300,5,0,0,"NW 2.5","2-15","NH"
"AMOY",2024-09-09,"2024","535-1035",300,5,0,0,"W 7.5-14","20","NH"
"AMOY",2024-09-10,"2024","536-1036",300,5,0,0,"W 2.5","20","NH"
"AMOY",2024-09-11,"2024","537-1037",300,5,0,0,"NW 2.5","20","NH"
"AMOY",2024-09-12,"2024","538-1038",300,5,0,0,"WSW 1","20","NH"
"AMOY",2024-09-13,"2024","540-1040",300,5,0,0,"Calm/SW 2","7-9","NH"
"AMOY",2024-09-14,"2024","541-1051",310,5.16666666666667,0,0,"NNE 2-6","20","NH"
"AMOY",2024-09-16,"2024","543-1053",300,5,0,0,"SW 8","20","NH"
"AMOY",2024-09-17,"2024","544-1044",300,5,0,0,"Calm","5-20","NH"
"AMOY",2024-09-18,"2024","545-1045",300,5,0,0,"Calm","10-19","NH"
"AMOY",2024-09-19,"2024","546-1046",300,5,0,0,"Calm","20","NH"
"AMOY",2024-09-20,"2024","548-1048",300,5,0,0,"NE 4","14-20","NH"
"AMOY",2024-09-22,"2024","550-1050",300,5,0,0,"NE 6","20","NH"
"AMOY",2024-09-23,"2024","551-1051",305,5.08333333333333,0,0,"NE 4","20","NH"
"AMOY",2024-09-24,"2024","552-1052",300,5,0,0,"NE 3","20","NH"
"AMOY",2024-09-25,"2024","554-1054",300,5,0,0,"WNW 2-5","20","NH"
"AMOY",2024-09-26,"2024","555-1055",300,5,0,0,"ESE 3-9","10-20","NH"
"AMOY",2024-09-27,"2024","626-1056",270,4.5,0,0,"WNW 4-7","5-20","NH"
"AMOY",2024-09-28,"2024","557-1057",300,5,0,0,"NNE 2-6","5-10","NH"
"AMOY",2024-09-29,"2024","558-1058",300,5,0,0,"NNE1-2","20","NH"
"AMOY",2024-09-30,"2024","559-1059",300,5,0,0,"NW3","20","NH"
"AMOY",2024-10-01,"2024","600-830",150,2.5,0,0,"NE 2-8","12","SB"
"AMOY",2024-10-02,"2024","0600-1000",300,5,0,0,"E 2-8","10","SB"
"AMOY",2024-10-03,"2024","603-1103",300,5,0,0,"SW 5","20","NH"
"AMOY",2024-10-04,"2024","604-834",150,2.5,0,0,"ESE 5 - calm","13-0","NH"
"AMOY",2024-10-05,"2024","605-1105",300,5,0,0,"SSE 7","20","NH"
"AMOY",2024-10-06,"2024","607-1107",300,5,0,0,"NE 6-8","15","NH"
"AMOY",2024-10-07,"2024","0906-1123",123,2.05,0,0,"SE-2","2","NH"
"AMOY",2024-10-08,"2024","0609-1109",300,5,0,0,"NW 5-9","20","NH"
"AMOY",2024-10-09,"2024","0600-0900",180,3,0,0,"SE 3-9","12","SB"
"AMOY",2024-10-10,"2024","0600-0900",180,3,0,0,NA,"12","SB"
"AMOY",2024-10-11,"2024","0613-1113",300,5,0,0,"WNW 15-18","20","NH"
"AMOY",2024-10-12,"2024","0615-1115",300,5,0,0,"W 24","20","NH"
"AMOY",2024-10-13,"2024","0615-1115",300,5,0,0,"WNW 11","20","NH"
"AMOY",2024-10-14,"2024","0637-1117",280,4.66666666666667,0,0,"NE 20","12-3","NH"
"AMOY",2024-10-15,"2024","0618-1048",270,4.5,0,0,"NE 20","20","NH"
"AMOY",2024-10-16,"2024","0617-0917",180,3,0,0,"W 8-20","10","SB"
"AMOY",2024-10-17,"2024","0620-0920",180,3,0,0,"NW 2-6","12","SB"
"AMOY",2024-10-18,"2024","635-920",165,2.75,0,0,"N 12","20","NH"
"AMOY",2024-10-19,"2024","635-905",150,2.5,0,0,"WSW 8","20","NH"
"AMOY",2024-10-20,"2024","624-924",180,3,0,0,"W4","20","NH"
"AMOY",2024-10-21,"2024","626-1026",240,4,0,0,"W 9","20","NH"
"AMOY",2024-10-22,"2024","627-927",180,3,0,0,"NNE9","20","NH"
"AMOY",2024-10-23,"2024","0630-1115",60,1,0,0,"Thick Fog","12-30","SB"
"AMOY",2024-10-24,"2024","630-730",300,5,0,0,"NW6","20","NH"
"AMOY",2024-10-25,"2024","631-1131",300,5,0,0,"NNW14","20","NH"
"AMOY",2024-10-26,"2024","632-1132",300,5,0,0,"WSW 8-11","20","NH"
"AMOY",2024-10-27,"2024","633-1133",300,5,0,0,"NW 14-20","20","NH"
"AMOY",2024-10-28,"2024","635-1135",300,5,0,0,"NW 13-14","20","NH"
"AMOY",2024-10-29,"2024","0630-0900",150,2.5,0,0,"NNE 2-6","20","SB"
"AMOY",2024-10-30,"2024","0638-0850",132,2.2,0,0,"S 18","15-5","NH"
"AMOY",2024-11-01,"2024","641-1141",300,5,0,0,"SW17","10","NH"
"AMOY",2024-11-02,"2024","642-942",180,3,0,0,"N12","20","NH"
"AMOY",2024-11-03,"2024","600-830",150,2.5,0,0,"Calm","20","NH"
"AMOY",2024-11-04,"2024","544-844",180,3,0,0,"Calm","1/19/00","NH"
"AMOY",2024-11-05,"2024","615-815",120,2,0,0,"SW15","1-4","NH"
"AMOY",2024-11-06,"2024","547-947",240,4,0,0,NA,"15","NH"
"AMOY",2024-11-07,"2024","0600-1000",240,4,0,0,"NNE/N 2-5","8","SB"
"AMOY",2024-11-08,"2024","549-824",155,2.58333333333333,0,0,"SW16-19","16-19","NH"
"AMOY",2024-11-09,"2024","550-750",120,2,0,0,"NNW9","20","NH"
"AMOY",2024-11-10,"2024","553-1053",300,5,0,0,"WSW8-16","20","NH"
